frame, lambda, x, y
2.120000000000000000e+02,1.079749886013462307e-01,2.963583958387970174e+00,3.909726122196502729e+00
2.130000000000000000e+02,1.084065062863558693e-01,2.978109138362916575e+00,3.927794520549028334e+00
2.140000000000000000e+02,1.088374108925564132e-01,2.992638416641765886e+00,3.945859884554522523e+00
2.150000000000000000e+02,1.092677038209121793e-01,3.007171780655507387e+00,3.963922220983434386e+00
2.160000000000000000e+02,1.096973864684709504e-01,3.021709217865036656e+00,3.981981536606099326e+00
2.170000000000000000e+02,1.101264602283268945e-01,3.036250715762114805e+00,4.000037838191246919e+00
2.180000000000000000e+02,1.105549264896633216e-01,3.050796261868601977e+00,4.018091132506853569e+00
2.190000000000000000e+02,1.109827866377570693e-01,3.065345843736704268e+00,4.036141426319687753e+00
2.200000000000000000e+02,1.114100420539725494e-01,3.079899448948707708e+00,4.054188726395395292e+00
2.210000000000000000e+02,1.118366941158171479e-01,3.094457065117067529e+00,4.072233039498385665e+00
2.220000000000000000e+02,1.122627441969075157e-01,3.109018679884023584e+00,4.090274372392045166e+00
2.230000000000000000e+02,1.126881936670094814e-01,3.123584280921934297e+00,4.108312731838211107e+00
2.240000000000000000e+02,1.131130438920470715e-01,3.138153855932920067e+00,4.126348124597328137e+00
2.250000000000000000e+02,1.135372962341058001e-01,3.152727392648627447e+00,4.144380557428902989e+00
2.260000000000000000e+02,1.139609520514496682e-01,3.167304878830727422e+00,4.162410037090310766e+00
2.270000000000000000e+02,1.143840126985305045e-01,3.181886302270201305e+00,4.180436570337860758e+00
2.280000000000000000e+02,1.148064795260177740e-01,3.196471650787561458e+00,4.198460163926270639e+00
2.290000000000000000e+02,1.152283538807775815e-01,3.211060912232732711e+00,4.216480824608581202e+00
2.300000000000000000e+02,1.156496371059211881e-01,3.225654074484993306e+00,4.234498559136227414e+00
2.310000000000000000e+02,1.160703305407840141e-01,3.240251125452803915e+00,4.252513374258910517e+00
2.320000000000000000e+02,1.164904355209609860e-01,3.254852053073895135e+00,4.270525276724484343e+00
2.330000000000000000e+02,1.169099533783068967e-01,3.269456845314983262e+00,4.288534273279239528e+00
2.340000000000000000e+02,1.173288854409623855e-01,3.284065490171754753e+00,4.306540370667448769e+00
2.350000000000000000e+02,1.177472330333443756e-01,3.298677975668865336e+00,4.324543575631551562e+00
2.360000000000000000e+02,1.181649974761682098e-01,3.313294289859861408e+00,4.342543894912012092e+00
2.370000000000000000e+02,1.185821800864702430e-01,3.327914420826903807e+00,4.360541335247376082e+00
2.380000000000000000e+02,1.189987821776068017e-01,3.342538356680940570e+00,4.378535903374057625e+00
2.390000000000000000e+02,1.194148050592591798e-01,3.357166085561487989e+00,4.396527606026452872e+00
2.400000000000000000e+02,1.198302500374707619e-01,3.371797595636500056e+00,4.414516449936940035e+00
2.410000000000000000e+02,1.202451184146313135e-01,3.386432875102471929e+00,4.432502441835524110e+00
