frame, lambda, x, y
3.088000000000000000e+03,6.031799715980292742e-01,4.279461251715913050e+01,5.770698133376767913e+01
3.089000000000000000e+03,6.032900800398932617e-01,4.280528898110515712e+01,5.772767894496197982e+01
3.090000000000000000e+03,6.034001911827461262e-01,4.281596233498662230e+01,5.774837798943539724e+01
3.091000000000000000e+03,6.035103050437843342e-01,4.282663257844706095e+01,5.776907846637467969e+01
3.092000000000000000e+03,6.036204216401804823e-01,4.283729971113083224e+01,5.778978037496536757e+01
3.093000000000000000e+03,6.037305409890925123e-01,4.284796373268284952e+01,5.781048371439241151e+01
3.094000000000000000e+03,6.038406631076624898e-01,4.285862464274886463e+01,5.783118848383955424e+01
3.095000000000000000e+03,6.039507880130192685e-01,4.286928244097494911e+01,5.785189468249001266e+01
3.096000000000000000e+03,6.040609157222641690e-01,4.287993712700832560e+01,5.787260230952570339e+01
3.097000000000000000e+03,6.041710462524966241e-01,4.289058870049636596e+01,5.789331136412818068e+01
3.098000000000000000e+03,6.042811796207866459e-01,4.290123716108751495e+01,5.791402184547767007e+01
3.099000000000000000e+03,6.043913158441935884e-01,4.291188250843074314e+01,5.793473375275361548e+01
3.100000000000000000e+03,6.045014549397618175e-01,4.292252474217556824e+01,5.795544708513472898e+01
3.101000000000000000e+03,6.046115969245154931e-01,4.293316386197228240e+01,5.797616184179877763e+01
3.102000000000000000e+03,6.047217418154616775e-01,4.294379986747185285e+01,5.799687802192254793e+01
3.103000000000000000e+03,6.048318896295920011e-01,4.295443275832602126e+01,5.801759562468191689e+01
3.104000000000000000e+03,6.049420403838857707e-01,4.296506253418697696e+01,5.803831464925203676e+01
3.105000000000000000e+03,6.050521940952995337e-01,4.297568919470766957e+01,5.805903509480710056e+01
3.106000000000000000e+03,6.051623507807751823e-01,4.298631273954180188e+01,5.807975696052035630e+01
3.107000000000000000e+03,6.052725104572371784e-01,4.299693316834360246e+01,5.810048024556421353e+01
3.108000000000000000e+03,6.053826731415968831e-01,4.300755048076806020e+01,5.812120494911021495e+01
3.109000000000000000e+03,6.054928388507461179e-01,4.301816467647075370e+01,5.814193107032903640e+01
3.110000000000000000e+03,6.056030076015600505e-01,4.302877575510805741e+01,5.816265860839035184e+01
3.111000000000000000e+03,6.057131794108973066e-01,4.303938371633698523e+01,5.818338756246296128e+01
3.112000000000000000e+03,6.058233542956023010e-01,4.304998855981502714e+01,5.820411793171497550e+01
3.113000000000000000e+03,6.059335322724995754e-01,4.306059028520063947e+01,5.822484971531338260e+01
3.114000000000000000e+03,6.060437133584002378e-01,4.307118889215272617e+01,5.824558291242438202e+01
3.115000000000000000e+03,6.061538975700955234e-01,4.308178438033096569e+01,5.826631752221327076e+01
3.116000000000000000e+03,6.062640849243625674e-01,4.309237674939572571e+01,5.828705354384442217e+01
3.117000000000000000e+03,6.063742754379606303e-01,4.310296599900790682e+01,5.830779097648142795e+01
3.118000000000000000e+03,6.064844691276344291e-01,4.311355212882926224e+01,5.832852981928679981e+01
3.119000000000000000e+03,6.065946660101084742e-01,4.312413513852205682e+01,5.834927007142236732e+01
3.120000000000000000e+03,6.067048661020959521e-01,4.313471502774930144e+01,5.837001173204898663e+01
3.121000000000000000e+03,6.068150694202881779e-01,4.314529179617478150e+01,5.839075480032647647e+01
3.122000000000000000e+03,6.069252759813622555e-01,4.315586544346271580e+01,5.841149927541403741e+01
3.123000000000000000e+03,6.070354858019778588e-01,4.316643596927826820e+01,5.843224515646969763e+01
3.124000000000000000e+03,6.071456988987852244e-01,4.317700337328695781e+01,5.845299244265094529e+01
3.125000000000000000e+03,6.072559152884035027e-01,4.318756765515527007e+01,5.847374113311393984e+01
3.126000000000000000e+03,6.073661349874481807e-01,4.319812881455025888e+01,5.849449122701424386e+01
3.127000000000000000e+03,6.074763580125120965e-01,4.320868685113962471e+01,5.851524272350643230e+01
3.128000000000000000e+03,6.075865843801744326e-01,4.321924176459167199e+01,5.853599562174429138e+01
3.129000000000000000e+03,6.076968141069984952e-01,4.322979355457558626e+01,5.855674992088054864e+01
3.130000000000000000e+03,6.078070472095237209e-01,4.324034222076107170e+01,5.857750562006707895e+01
3.131000000000000000e+03,6.079172837042835509e-01,4.325088776281857150e+01,5.859826271845489032e+01
3.132000000000000000e+03,6.080275236077860024e-01,4.326143018041913990e+01,5.861902121519411679e+01
3.133000000000000000e+03,6.081377669365304328e-01,4.327196947323447773e+01,5.863978110943408240e+01
3.134000000000000000e+03,6.082480137069943282e-01,4.328250564093708874e+01,5.866054240032303113e+01
3.135000000000000000e+03,6.083582639356390764e-01,4.329303868320013748e+01,5.868130508700829751e+01
3.136000000000000000e+03,6.084685176389105221e-01,4.330356859969735694e+01,5.870206916863651259e+01
3.137000000000000000e+03,6.085787748332396330e-01,4.331409539010312670e+01,5.872283464435341926e+01
3.138000000000000000e+03,6.086890355350398352e-01,4.332461905409279979e+01,5.874360151330346724e+01
3.139000000000000000e+03,6.087992997607051260e-01,4.333513959134201343e+01,5.876436977463074385e+01
3.140000000000000000e+03,6.089095675266156249e-01,4.334565700152739254e+01,5.878513942747802190e+01
3.141000000000000000e+03,6.090198388491376846e-01,4.335617128432597411e+01,5.880591047098752000e+01
3.142000000000000000e+03,6.091301137446167857e-01,4.336668243941566203e+01,5.882668290430026303e+01
3.143000000000000000e+03,6.092403922293864182e-01,4.337719046647509202e+01,5.884745672655645166e+01
3.144000000000000000e+03,6.093506743197550923e-01,4.338769536518337588e+01,5.886823193689544809e+01
3.145000000000000000e+03,6.094609600320234355e-01,4.339819713522045674e+01,5.888900853445568373e+01
3.146000000000000000e+03,6.095712493824759770e-01,4.340869577626668274e+01,5.890978651837494340e+01
3.147000000000000000e+03,6.096815423873730433e-01,4.341919128800361705e+01,5.893056588778942739e+01
3.148000000000000000e+03,6.097918390629639696e-01,4.342968367011296493e+01,5.895134664183524364e+01
3.149000000000000000e+03,6.099021394254797723e-01,4.344017292227754012e+01,5.897212877964690847e+01
3.150000000000000000e+03,6.100124434911385896e-01,4.345065904418035529e+01,5.899291230035865397e+01
3.151000000000000000e+03,6.101227512761411287e-01,4.346114203550543920e+01,5.901369720310346878e+01
3.152000000000000000e+03,6.102330627966647825e-01,4.347162189593758086e+01,5.903448348701329707e+01
3.153000000000000000e+03,6.103433780688757304e-01,4.348209862516203827e+01,5.905527115121941506e+01
3.154000000000000000e+03,6.104536971089289388e-01,4.349257222286472313e+01,5.907606019485230320e+01
3.155000000000000000e+03,6.105640199329551709e-01,4.350304268873237845e+01,5.909685061704123399e+01
3.156000000000000000e+03,6.106743465570689811e-01,4.351351002245250754e+01,5.911764241691462018e+01
3.157000000000000000e+03,6.107846769973723777e-01,4.352397422371297608e+01,5.913843559360024216e+01
3.158000000000000000e+03,6.108950112699511603e-01,4.353443529220254504e+01,5.915923014622480025e+01
3.159000000000000000e+03,6.110053493908707001e-01,4.354489322761061487e+01,5.918002607391402847e+01
3.160000000000000000e+03,6.111156913761855991e-01,4.355534802962733920e+01,5.920082337579286502e+01
3.161000000000000000e+03,6.112260372419264787e-01,4.356579969794345431e+01,5.922162205098523913e+01
3.162000000000000000e+03,6.113363870041107484e-01,4.357624823225051358e+01,5.924242209861414921e+01
3.163000000000000000e+03,6.114467406787464920e-01,4.358669363224051096e+01,5.926322351780197550e+01
3.164000000000000000e+03,6.115570982818142598e-01,4.359713589760637831e+01,5.928402630766976955e+01
3.165000000000000000e+03,6.116674598292850540e-01,4.360757502804153063e+01,5.930483046733804997e+01
3.166000000000000000e+03,6.117778253371104480e-01,4.361801102324034929e+01,5.932563599592607062e+01
3.167000000000000000e+03,6.118881948212289146e-01,4.362844388289744302e+01,5.934644289255261640e+01
3.168000000000000000e+03,6.119985682975572772e-01,4.363887360670869953e+01,5.936725115633498717e+01
3.169000000000000000e+03,6.121089457820014790e-01,4.364930019437012021e+01,5.938806078639016306e+01
3.170000000000000000e+03,6.122193272904480343e-01,4.365972364557865149e+01,5.940887178183396600e+01
3.171000000000000000e+03,6.123297128387652499e-01,4.367014396003212795e+01,5.942968414178101710e+01
3.172000000000000000e+03,6.124401024428134388e-01,4.368056113742856184e+01,5.945049786534561065e+01
3.173000000000000000e+03,6.125504961184216057e-01,4.369097517746720172e+01,5.947131295164057008e+01
3.174000000000000000e+03,6.126608938814200878e-01,4.370138607984752355e+01,5.949212939977827119e+01
3.175000000000000000e+03,6.127712957476094680e-01,4.371179384427004777e+01,5.951294720886977530e+01
3.176000000000000000e+03,6.128817017327815586e-01,4.372219847043566432e+01,5.953376637802563920e+01
3.177000000000000000e+03,6.129921118527019708e-01,4.373259995804641420e+01,5.955458690635492047e+01
3.178000000000000000e+03,6.131025261231335399e-01,4.374299830680440238e+01,5.957540879296648484e+01
3.179000000000000000e+03,6.132129445598132333e-01,4.375339351641299857e+01,5.959623203696764904e+01
3.180000000000000000e+03,6.133233671784626972e-01,4.376378558657586382e+01,5.961705663746526085e+01
3.181000000000000000e+03,6.134337939947941409e-01,4.377417451699740525e+01,5.963788259356520882e+01
3.182000000000000000e+03,6.135442250244915741e-01,4.378456030738298921e+01,5.965870990437205990e+01
3.183000000000000000e+03,6.136546602832340103e-01,4.379494295743839416e+01,5.967953856898991916e+01
3.184000000000000000e+03,6.137650997866764824e-01,4.380532246687031517e+01,5.970036858652164824e+01
3.185000000000000000e+03,6.138755435504581470e-01,4.381569883538588073e+01,5.972119995606941245e+01
3.186000000000000000e+03,6.139859915902091680e-01,4.382607206269295830e+01,5.974203267673458839e+01
3.187000000000000000e+03,6.140964439215348403e-01,4.383644214850038878e+01,5.976286674761715290e+01
3.188000000000000000e+03,6.142069005600266918e-01,4.384680909251737546e+01,5.978370216781658542e+01
3.189000000000000000e+03,6.143173615212641492e-01,4.385717289445390321e+01,5.980453893643137064e+01
3.190000000000000000e+03,6.144278268208035465e-01,4.386753355402071719e+01,5.982537705255891325e+01
3.191000000000000000e+03,6.145382964741878951e-01,4.387789107092924468e+01,5.984621651529585051e+01
3.192000000000000000e+03,6.146487704969456622e-01,4.388824544489157375e+01,5.986705732373779654e+01
3.193000000000000000e+03,6.147592489045827779e-01,4.389859667562053147e+01,5.988789947697950566e+01
3.194000000000000000e+03,6.148697317125996209e-01,4.390894476282947068e+01,5.990874297411489380e+01
3.195000000000000000e+03,6.149802189364700356e-01,4.391928970623256845e+01,5.992958781423685366e+01
3.196000000000000000e+03,6.150907105916543216e-01,4.392963150554484031e+01,5.995043399643721926e+01
3.197000000000000000e+03,6.152012066935999002e-01,4.393997016048169968e+01,5.997128151980724198e+01
3.198000000000000000e+03,6.153117072577342084e-01,4.395030567075937711e+01,5.999213038343701498e+01
3.199000000000000000e+03,6.154222122994692512e-01,4.396063803609500553e+01,6.001298058641560829e+01
3.200000000000000000e+03,6.155327218342006024e-01,4.397096725620601632e+01,6.003383212783153056e+01
3.201000000000000000e+03,6.156432358773058500e-01,4.398129333081092796e+01,6.005468500677189780e+01
3.202000000000000000e+03,6.157537544441522570e-01,4.399161625962864974e+01,6.007553922232337840e+01
3.203000000000000000e+03,6.158642775500825506e-01,4.400193604237888678e+01,6.009639477357141146e+01
3.204000000000000000e+03,6.159748052104279115e-01,4.401225267878214709e+01,6.011725165960053374e+01
3.205000000000000000e+03,6.160853374405022009e-01,4.402256616855951421e+01,6.013810987949448617e+01
3.206000000000000000e+03,6.161958742556055135e-01,4.403287651143277515e+01,6.015896943233600780e+01
3.207000000000000000e+03,6.163064156710134078e-01,4.404318370712451269e+01,6.017983031720676479e+01
3.208000000000000000e+03,6.164169617019954472e-01,4.405348775535782835e+01,6.020069253318785485e+01
3.209000000000000000e+03,6.165275123637975474e-01,4.406378865585682547e+01,6.022155607935900434e+01
3.210000000000000000e+03,6.166380676716545217e-01,4.407408640834582059e+01,6.024242095479952042e+01
3.211000000000000000e+03,6.167486276407809775e-01,4.408438101255026709e+01,6.026328715858736729e+01
3.212000000000000000e+03,6.168591922863726484e-01,4.409467246819632180e+01,6.028415468979948599e+01
3.213000000000000000e+03,6.169697616236186066e-01,4.410496077501031920e+01,6.030502354751258309e+01
3.214000000000000000e+03,6.170803356676815010e-01,4.411524593271999350e+01,6.032589373080156747e+01
3.215000000000000000e+03,6.171909144337101027e-01,4.412552794105326370e+01,6.034676523874098564e+01
3.216000000000000000e+03,6.173014979368393051e-01,4.413580679973905774e+01,6.036763807040417618e+01
3.217000000000000000e+03,6.174120861921892356e-01,4.414608250850675120e+01,6.038851222486377424e+01
3.218000000000000000e+03,6.175226792148595933e-01,4.415635506708653679e+01,6.040938770119138468e+01
3.219000000000000000e+03,6.176332770199337574e-01,4.416662447520945278e+01,6.043026449845746129e+01
3.220000000000000000e+03,6.177438796224791195e-01,4.417689073260704191e+01,6.045114261573182546e+01
3.221000000000000000e+03,6.178544870375516362e-01,4.418715383901145799e+01,6.047202205208338199e+01
3.222000000000000000e+03,6.179650992801850595e-01,4.419741379415594196e+01,6.049290280657972119e+01
3.223000000000000000e+03,6.180757163653975983e-01,4.420767059777397634e+01,6.051378487828801411e+01
3.224000000000000000e+03,6.181863383081932506e-01,4.421792424960020895e+01,6.053466826627398234e+01
3.225000000000000000e+03,6.182969651235558084e-01,4.422817474936955051e+01,6.055555296960284295e+01
3.226000000000000000e+03,6.184075968264587386e-01,4.423842209681786386e+01,6.057643898733861931e+01
3.227000000000000000e+03,6.185182334318536368e-01,4.424866629168178633e+01,6.059732631854441109e+01
3.228000000000000000e+03,6.186288749546806631e-01,4.425890733369841712e+01,6.061821496228260031e+01
3.229000000000000000e+03,6.187395214098569962e-01,4.426914522260564411e+01,6.063910491761439658e+01
3.230000000000000000e+03,6.188501728122881573e-01,4.427937995814227179e+01,6.065999618360004320e+01
3.231000000000000000e+03,6.189608291768641246e-01,4.428961154004745993e+01,6.068088875929911552e+01
3.232000000000000000e+03,6.190714905184543371e-01,4.429983996806142699e+01,6.070178264376990995e+01
3.233000000000000000e+03,6.191821568519173535e-01,4.431006524192472540e+01,6.072267783607014735e+01
3.234000000000000000e+03,6.192928281920873079e-01,4.432028736137895919e+01,6.074357433525619143e+01
3.235000000000000000e+03,6.194035045537926720e-01,4.433050632616617293e+01,6.076447214038388722e+01
3.236000000000000000e+03,6.195141859518349392e-01,4.434072213602932777e+01,6.078537125050780077e+01
3.237000000000000000e+03,6.196248724010064990e-01,4.435093479071199596e+01,6.080627166468174494e+01
3.238000000000000000e+03,6.197355639160808671e-01,4.436114428995838210e+01,6.082717338195854495e+01
3.239000000000000000e+03,6.198462605118122415e-01,4.437135063351355768e+01,6.084807640138997442e+01
3.240000000000000000e+03,6.199569622029444949e-01,4.438155382112316261e+01,6.086898072202706800e+01
3.241000000000000000e+03,6.200676690042009609e-01,4.439175385253363260e+01,6.088988634291971636e+01
3.242000000000000000e+03,6.201783809302884309e-01,4.440195072749200733e+01,6.091079326311709252e+01
3.243000000000000000e+03,6.202890979958993745e-01,4.441214444574624309e+01,6.093170148166711186e+01
3.244000000000000000e+03,6.203998202157103847e-01,4.442233500704477933e+01,6.095261099761703605e+01
3.245000000000000000e+03,6.205105476043766277e-01,4.443252241113691525e+01,6.097352181001293303e+01
3.246000000000000000e+03,6.206212801765428333e-01,4.444270665777252560e+01,6.099443391790018154e+01
3.247000000000000000e+03,6.207320179468330812e-01,4.445288774670230225e+01,6.101534732032303765e+01
3.248000000000000000e+03,6.208427609298587946e-01,4.446306567767766182e+01,6.103626201632482662e+01
3.249000000000000000e+03,6.209535091402111906e-01,4.447324045045080254e+01,6.105717800494780079e+01
3.250000000000000000e+03,6.210642625924671645e-01,4.448341206477422816e+01,6.107809528523372933e+01
3.251000000000000000e+03,6.211750213011899557e-01,4.449358052040160771e+01,6.109901385622291059e+01
3.252000000000000000e+03,6.212857852809171577e-01,4.450374581708720712e+01,6.111993371695486132e+01
3.253000000000000000e+03,6.213965545461824780e-01,4.451390795458583938e+01,6.114085486646831669e+01
3.254000000000000000e+03,6.215073291114928677e-01,4.452406693265332649e+01,6.116177730380073285e+01
3.255000000000000000e+03,6.216181089913429547e-01,4.453422275104590256e+01,6.118270102798886967e+01
3.256000000000000000e+03,6.217288942002157093e-01,4.454437540952066854e+01,6.120362603806852064e+01
3.257000000000000000e+03,6.218396847525663462e-01,4.455452490783532227e+01,6.122455233307449873e+01
3.258000000000000000e+03,6.219504806628414206e-01,4.456467124574860605e+01,6.124547991204037345e+01
3.259000000000000000e+03,6.220612819454731657e-01,4.457481442301951802e+01,6.126640877399926666e+01
3.260000000000000000e+03,6.221720886148701668e-01,4.458495443940803682e+01,6.128733891798306388e+01
3.261000000000000000e+03,6.222829006854302403e-01,4.459509129467489430e+01,6.130827034302257772e+01
3.262000000000000000e+03,6.223937181715319955e-01,4.460522498858136231e+01,6.132920304814793155e+01
3.263000000000000000e+03,6.225045410875409413e-01,4.461535552088965062e+01,6.135013703238805505e+01
3.264000000000000000e+03,6.226153694477987166e-01,4.462548289136242374e+01,6.137107229477112469e+01
3.265000000000000000e+03,6.227262032666373015e-01,4.463560709976328411e+01,6.139200883432420142e+01
3.266000000000000000e+03,6.228370425583731329e-01,4.464572814585638127e+01,6.141294665007347930e+01
3.267000000000000000e+03,6.229478873373021086e-01,4.465584602940668191e+01,6.143388574104420741e+01
3.268000000000000000e+03,6.230587376177043613e-01,4.466596075017987744e+01,6.145482610626056186e+01
3.269000000000000000e+03,6.231695934138420379e-01,4.467607230794244089e+01,6.147576774474575245e+01
3.270000000000000000e+03,6.232804547399640738e-01,4.468618070246137108e+01,6.149671065552214344e+01
3.271000000000000000e+03,6.233913216103039723e-01,4.469628593350454082e+01,6.151765483761112563e+01
3.272000000000000000e+03,6.235021940390744755e-01,4.470638800084054054e+01,6.153860029003300980e+01
3.273000000000000000e+03,6.236130720404756689e-01,4.471648690423850780e+01,6.155954701180733935e+01
3.274000000000000000e+03,6.237239556286869879e-01,4.472658264346853230e+01,6.158049500195247816e+01
3.275000000000000000e+03,6.238348448178753225e-01,4.473667521830129346e+01,6.160144425948592328e+01
3.276000000000000000e+03,6.239457396221885777e-01,4.474676462850828784e+01,6.162239478342414856e+01
3.277000000000000000e+03,6.240566400557596705e-01,4.475685087386148098e+01,6.164334657278288887e+01
3.278000000000000000e+03,6.241675461327067520e-01,4.476693395413398235e+01,6.166429962657657171e+01
3.279000000000000000e+03,6.242784578671265461e-01,4.477701386909918568e+01,6.168525394381891402e+01
3.280000000000000000e+03,6.243893752731014546e-01,4.478709061853150786e+01,6.170620952352251010e+01
3.281000000000000000e+03,6.245002983646998906e-01,4.479716420220606210e+01,6.172716636469898788e+01
3.282000000000000000e+03,6.246112271559689511e-01,4.480723461989850165e+01,6.174812446635917951e+01
3.283000000000000000e+03,6.247221616609467398e-01,4.481730187138531107e+01,6.176908382751281579e+01
3.284000000000000000e+03,6.248331018936448267e-01,4.482736595644380628e+01,6.179004444716855460e+01
3.285000000000000000e+03,6.249440478680678979e-01,4.483742687485188583e+01,6.181100632433430064e+01
3.286000000000000000e+03,6.250549995981955487e-01,4.484748462638810906e+01,6.183196945801689992e+01
3.287000000000000000e+03,6.251659570979976044e-01,4.485753921083198748e+01,6.185293384722208287e+01
3.288000000000000000e+03,6.252769203814230181e-01,4.486759062796372177e+01,6.187389949095474861e+01
3.289000000000000000e+03,6.253878894624105289e-01,4.487763887756391767e+01,6.189486638821894360e+01
3.290000000000000000e+03,6.254988643548723415e-01,4.488768395941433909e+01,6.191583453801741399e+01
3.291000000000000000e+03,6.256098450727138882e-01,4.489772587329707676e+01,6.193680393935233752e+01
3.292000000000000000e+03,6.257208316298166206e-01,4.490776461899540095e+01,6.195777459122445663e+01
3.293000000000000000e+03,6.258318240400483345e-01,4.491780019629300114e+01,6.197874649263378899e+01
3.294000000000000000e+03,6.259428223172609496e-01,4.492783260497422759e+01,6.199971964257952095e+01
3.295000000000000000e+03,6.260538264752942839e-01,4.493786184482427615e+01,6.202069404005968778e+01
3.296000000000000000e+03,6.261648365279581796e-01,4.494788791562933028e+01,6.204166968407108840e+01
3.297000000000000000e+03,6.262758524890603695e-01,4.495791081717585058e+01,6.206264657361004566e+01
3.298000000000000000e+03,6.263868743723821630e-01,4.496793054925134925e+01,6.208362470767155372e+01
3.299000000000000000e+03,6.264979021916977642e-01,4.497794711164384296e+01,6.210460408524978959e+01
3.300000000000000000e+03,6.266089359607526221e-01,4.498796050414229342e+01,6.212558470533782895e+01
3.301000000000000000e+03,6.267199756932866350e-01,4.499797072653624497e+01,6.214656656692787351e+01
3.302000000000000000e+03,6.268310214030153871e-01,4.500797777861602356e+01,6.216754966901104495e+01
3.303000000000000000e+03,6.269420731036410288e-01,4.501798166017268699e+01,6.218853401057755548e+01
3.304000000000000000e+03,6.270531308088549416e-01,4.502798237099798229e+01,6.220951959061663672e+01
3.305000000000000000e+03,6.271641945323174205e-01,4.503797991088453756e+01,6.223050640811642609e+01
3.306000000000000000e+03,6.272752642876864293e-01,4.504797427962550671e+01,6.225149446206417281e+01
3.307000000000000000e+03,6.273863400885969499e-01,4.505796547701495314e+01,6.227248375144612424e+01
3.308000000000000000e+03,6.274974219486703086e-01,4.506795350284750157e+01,6.229347427524756853e+01
3.309000000000000000e+03,6.276085098815020746e-01,4.507793835691870754e+01,6.231446603245264271e+01
3.310000000000000000e+03,6.277196039006830430e-01,4.508792003902468082e+01,6.233545902204478750e+01
3.311000000000000000e+03,6.278307040197820266e-01,4.509789854896238381e+01,6.235645324300615755e+01
3.312000000000000000e+03,6.279418102523504075e-01,4.510787388652956054e+01,6.237744869431802641e+01
3.313000000000000000e+03,6.280529226119266895e-01,4.511784605152444527e+01,6.239844537496087185e+01
3.314000000000000000e+03,6.281640411120246181e-01,4.512781504374631680e+01,6.241944328391377184e+01
3.315000000000000000e+03,6.282751657661510558e-01,4.513778086299494419e+01,6.244044242015517909e+01
3.316000000000000000e+03,6.283862965877903273e-01,4.514774350907102018e+01,6.246144278266235972e+01
3.317000000000000000e+03,6.284974335904143228e-01,4.515770298177584863e+01,6.248244437041168453e+01
3.318000000000000000e+03,6.286085767874722841e-01,4.516765928091147941e+01,6.250344718237847275e+01
3.319000000000000000e+03,6.287197261923997971e-01,4.517761240628090746e+01,6.252445121753688539e+01
3.320000000000000000e+03,6.288308818186209015e-01,4.518756235768741902e+01,6.254545647486060744e+01
3.321000000000000000e+03,6.289420436795293279e-01,4.519750913493553668e+01,6.256646295332166119e+01
3.322000000000000000e+03,6.290532117885203611e-01,4.520745273783020934e+01,6.258747065189155734e+01
3.323000000000000000e+03,6.291643861589535369e-01,4.521739316617733095e+01,6.260847956954046367e+01
3.324000000000000000e+03,6.292755668041900563e-01,4.522733041978327861e+01,6.262948970523792269e+01
3.325000000000000000e+03,6.293867537375587018e-01,4.523726449845540287e+01,6.265050105795214819e+01
3.326000000000000000e+03,6.294979469723845922e-01,4.524719540200167245e+01,6.267151362665056524e+01
3.327000000000000000e+03,6.296091465219637584e-01,4.525712313023089450e+01,6.269252741029937681e+01
3.328000000000000000e+03,6.297203523995852370e-01,4.526704768295249437e+01,6.271354240786406820e+01
3.329000000000000000e+03,6.298315646185165262e-01,4.527696905997670740e+01,6.273455861830889546e+01
3.330000000000000000e+03,6.299427831920064724e-01,4.528688726111462870e+01,6.275557604059711991e+01
3.331000000000000000e+03,6.300540081332969278e-01,4.529680228617778681e+01,6.277659467369122837e+01
3.332000000000000000e+03,6.301652394556002124e-01,4.530671413497886846e+01,6.279761451655232918e+01
3.333000000000000000e+03,6.302764771721186543e-01,4.531662280733097958e+01,6.281863556814082727e+01
3.334000000000000000e+03,6.303877212960390386e-01,4.532652830304800062e+01,6.283965782741610440e+01
3.335000000000000000e+03,6.304989718405309418e-01,4.533643062194470019e+01,6.286068129333636278e+01
3.336000000000000000e+03,6.306102288187405147e-01,4.534632976383657166e+01,6.288170596485885966e+01
3.337000000000000000e+03,6.307214922438052485e-01,4.535622572853976919e+01,6.290273184093989300e+01
3.338000000000000000e+03,6.308327621288416509e-01,4.536611851587127830e+01,6.292375892053472342e+01
3.339000000000000000e+03,6.309440384869520191e-01,4.537600812564866715e+01,6.294478720259765936e+01
3.340000000000000000e+03,6.310553213312189991e-01,4.538589455769054126e+01,6.296581668608183691e+01
3.341000000000000000e+03,6.311666106747089167e-01,4.539577781181603200e+01,6.298684736993944711e+01
3.342000000000000000e+03,6.312779065304734427e-01,4.540565788784500256e+01,6.300787925312182836e+01
3.343000000000000000e+03,6.313892089115442641e-01,4.541553478559816881e+01,6.302891233457916798e+01
3.344000000000000000e+03,6.315005178309414102e-01,4.542540850489697135e+01,6.304994661326056615e+01
3.345000000000000000e+03,6.316118333016600417e-01,4.543527904556365371e+01,6.307098208811419937e+01
3.346000000000000000e+03,6.317231553366849939e-01,4.544514640742107758e+01,6.309201875808719961e+01
3.347000000000000000e+03,6.318344839489848930e-01,4.545501059029294311e+01,6.311305662212581069e+01
3.348000000000000000e+03,6.319458191515049394e-01,4.546487159400365385e+01,6.313409567917501164e+01
3.349000000000000000e+03,6.320571609571780103e-01,4.547472941837857263e+01,6.315513592817886490e+01
3.350000000000000000e+03,6.321685093789201071e-01,4.548458406324345304e+01,6.317617736808050921e+01
3.351000000000000000e+03,6.322798644296292458e-01,4.549443552842502214e+01,6.319721999782202460e+01
3.352000000000000000e+03,6.323912261221864561e-01,4.550428381375070330e+01,6.321826381634443237e+01
3.353000000000000000e+03,6.325025944694572244e-01,4.551412891904880809e+01,6.323930882258766673e+01
3.354000000000000000e+03,6.326139694842916050e-01,4.552397084414821649e+01,6.326035501549075946e+01
3.355000000000000000e+03,6.327253511795144503e-01,4.553380958887863983e+01,6.328140239399159839e+01
3.356000000000000000e+03,6.328367395679420637e-01,4.554364515307059946e+01,6.330245095702712632e+01
3.357000000000000000e+03,6.329481346623738736e-01,4.555347753655524201e+01,6.332350070353329841e+01
3.358000000000000000e+03,6.330595364755841059e-01,4.556330673916461649e+01,6.334455163244492581e+01
3.359000000000000000e+03,6.331709450203428791e-01,4.557313276073134745e+01,6.336560374269595997e+01
3.360000000000000000e+03,6.332823603093920006e-01,4.558295560108903288e+01,6.338665703321909461e+01
3.361000000000000000e+03,6.333937823554590674e-01,4.559277526007192449e+01,6.340771150294613534e+01
3.362000000000000000e+03,6.335052111712563550e-01,4.560259173751497741e+01,6.342876715080785743e+01
3.363000000000000000e+03,6.336166467694832605e-01,4.561240503325388573e+01,6.344982397573411248e+01
3.364000000000000000e+03,6.337280891628109813e-01,4.562221514712530990e+01,6.347088197665338072e+01
3.365000000000000000e+03,6.338395383639051639e-01,4.563202207896647167e+01,6.349194115249339632e+01
3.366000000000000000e+03,6.339509943854086949e-01,4.564182582861532467e+01,6.351300150218094842e+01
3.367000000000000000e+03,6.340624572399463643e-01,4.565162639591093097e+01,6.353406302464130562e+01
3.368000000000000000e+03,6.341739269401333035e-01,4.566142378069250185e+01,6.355512571879938122e+01
3.369000000000000000e+03,6.342854034985532241e-01,4.567121798280079048e+01,6.357618958357826244e+01
3.370000000000000000e+03,6.343968869277910594e-01,4.568100900207641502e+01,6.359725461790091572e+01
3.371000000000000000e+03,6.345083772404004341e-01,4.569079683836153549e+01,6.361832082068845295e+01
3.372000000000000000e+03,6.346198744489243149e-01,4.570058149149861038e+01,6.363938819086143894e+01
3.373000000000000000e+03,6.347313785658827978e-01,4.571036296133116394e+01,6.366045672733903871e+01
3.374000000000000000e+03,6.348428896037905389e-01,4.572014124770322496e+01,6.368152642903974225e+01
3.375000000000000000e+03,6.349544075751352157e-01,4.572991635045966063e+01,6.370259729488085298e+01
3.376000000000000000e+03,6.350659324923868532e-01,4.573968826944630450e+01,6.372366932377843796e+01
3.377000000000000000e+03,6.351774643680054844e-01,4.574945700450933828e+01,6.374474251464793184e+01
3.378000000000000000e+03,6.352890032144282717e-01,4.575922255549613027e+01,6.376581686640330560e+01
