-0.00024233612019841644; -0.198473282442734
0.13985823336968295; 0.7938931297709928
0.3789228159457174; 1.5877862595419856
0.5981461286804794; 2.3816793893129784
0.817127105295044; 2.977099236641237
1.0762752938325466; 3.969465648854964
1.3746213498121893; 4.564885496183223
1.65361080819096; 5.55725190839695
1.9720404701320735; 6.351145038167942
2.3299103356355264; 6.946564885496201
2.6880225372591786; 7.740458015267194
3.085574942445171; 8.335877862595424
3.463528413910093; 9.129770992366417
3.8610808190960855; 9.725190839694676
4.298315763964619; 10.320610687022906
4.795559190597358; 11.312977099236633
5.332727493032837; 12.503816793893122
5.829243911304981; 12.900763358778619
6.226553980370775; 13.297709923664115
6.604265115715498; 13.893129770992374
6.902368835574943; 14.29007633587787
7.299921240760937; 14.8854961832061
7.797407003513874; 16.07633587786259
8.235126620622804; 17.068702290076317
8.593723494486852; 18.259541984732834
8.953047376711499; 20.045801526717554
9.272688719253605; 21.832061068702274
9.573458136435235; 24.412213740458014
9.835999030655522; 28.183206106870216
9.999575911789652; 32.15267175572521
10.044347509996367; 36.320610687022906
10.029110626438872; 40.09160305343511
9.954592269477764; 44.06106870229007
9.80095116927178; 48.229007633587784
9.547376711498849; 51.80152671755725
9.293075245365323; 54.77862595419849
8.999091239549255; 57.7557251908397
8.684296619411125; 59.93893129770993
8.349660729431722; 62.12213740458016
7.99542590573125; 64.50381679389312
7.601993214588634; 67.28244274809161
7.3067975281715745; 69.26717557251908
6.953047376711498; 72.04580152671757
6.639222101054162; 75.02290076335878
6.285714285714286; 78
5.873894341451595; 81.96946564885496
5.540954804313583; 85.54198473282443
5.247697806858114; 89.11450381679388
5.054374166969585; 93.28244274809161
4.9793711377680845; 96.85496183206106
5.003574457772932; 100.42748091603053
5.106900521022658; 103.80152671755725
5.249182115594331; 106.58015267175574
5.411789652247667; 109.7557251908397
5.593753786501879; 112.53435114503817
5.856052344601964; 116.10687022900763
6.0975402883799825; 118.8854961832061
6.358869501999274; 121.66412213740458
6.679722525142373; 124.44274809160305
6.960650672482733; 127.02290076335878
7.281261359505636; 129.6030534351145
7.60114503816794; 131.58778625954199
7.921028716830246; 133.57251908396947
